NAME,S1901_C04_012E
78133,41611
78140,35714
78141,31563
78147,26250
78148,44743
78152,47935
78154,54390
78155,35393
78159,27411
78160,21723
78161,42500
78162,29706
78163,36265
78164,32468
78201,23033
78202,30008
78203,23527
78204,27245
78207,15289
78208,14509
78209,50184
78210,26538
78211,26964
78212,40826
78213,34113
78214,25100
78215,62770
78216,38535
78217,38330
78218,31174
78219,27157
78220,26522
78221,25693
78222,19531
78223,25142
78224,36563
78225,27772
78226,17656
78227,28548
78228,25715
78229,37366
78230,44478
78231,46638
78232,52209
78233,41055
78234,33333
78235,43714
78236,128021
78237,22590
78238,38664
78239,42440
78240,43545
78242,24754
78244,42357
78245,43243
78247,56141
78248,60582
78249,53617
78250,53217
78251,47833
78252,57102
78253,59007
78254,73708
78255,77664
78256,50781
78257,55476
78258,54232
78259,59865
78260,55959
78261,58981
78263,35701
78264,29017
78266,51250
78330,19792
78332,19101
78336,37113
78340,30114
78341,15385
78343,24769
78353,11125
78355,15700
78357,19559
78358,16225
78359,25833
78361,33631
78362,48271
78363,24096
78368,22762
78370,26607
78372,21909
78374,44048
78375,37511
78377,26731
78379,44141
78380,17219
78382,30734
78383,25463
78384,31387
78387,13917
78389,23245
78390,23992
78393,28514
78401,18256
78404,27096
78405,20322
78407,39844
78408,19840
78409,26641
78410,47966
78411,35548
78412,34813
78413,45442
78414,58285
78415,28443
78416,22771
78417,45381
78418,49205
78419,87981
78501,26890
78503,32811
78504,44688
78516,27443
78520,15761
78521,18472
78526,41329
78535,20735
78536,78571
78537,19144
78538,17235
78539,43935
78541,24930
78542,23380
78543,24271
78545,17647
78547,8785
78548,11326
78549,7804
78550,29002
78552,27420
78557,16172
78559,23646
78562,16359
78566,17555
78567,16042
78569,14894
78570,13516
78572,26159
78573,16275
78574,22541
78575,39300
78576,15015
78577,25540
78578,23071
78580,23194
78582,11551
78583,12485
78584,17695
78586,21417
78589,22931
78590,13068
78591,31382
78593,9934
78594,9693
78595,9602
78596,20631
78597,52733
78598,19063
78599,21544
78602,30036
78605,52781
78606,43750
78609,36111
78610,54338
78611,31031
78612,42244
78613,62885
78614,18705
78616,41906
78617,44941
78618,44688
78619,86354
78620,47183
78621,72837
78622,21563
78623,48906
78624,36595
78626,55817
78628,51520
78629,31992
78631,35329
78633,50281
78634,68270
78636,40846
78638,13167
78639,33298
78640,50640
78641,62386
78642,53087
78643,30233
78644,43336
78645,44386
78648,26063
78650,30385
78652,77813
78653,60605
78654,34368
78655,33818
78656,47035
78657,49643
78659,43556
78660,62872
78661,30781
78662,43529
78664,54485
78665,66744
78666,29868
78669,47670
78671,26843
78676,35552
78681,55625
78701,110993
78702,73605
78703,81308
78704,67897
78705,20258
78717,63245
78719,43578
78721,60179
78722,69517
78723,54370
78724,53438
78725,78759
78726,60533
78727,66691
78728,47772
78729,58245
78730,67813
78731,50371
78732,51673
78734,71215
78735,68512
78736,65373
78737,56789
78738,57063
78739,85498
78741,53384
78742,34967
78744,50466
78745,59888
78746,76771
78747,64615
78748,65846
78749,75143
78750,57115
78751,54647
78752,41917
78753,49710
78754,59599
78756,51205
78757,54964
78758,60819
78759,56888
78801,26940
78827,13843
78830,23456
78832,21930
78834,14555
78839,15288
78840,24630
78852,15667
78861,31078
78870,34500
78872,25987
78873,33553
78880,28194
78881,18621
78883,54402
78884,41944
78886,73958
78932,28750
78934,47586
78938,50893
78940,40682
78941,38625
78942,39340
78944,109844
78945,24272
78946,24423
78947,29009
78948,14063
78949,78171
78950,57969
78953,101908
78954,32292
78956,32377
78957,36572
78959,23750
78962,20800
78963,33650
79001,30750
79003,81250
79007,27838
79009,37596
79010,51136
79011,63194
79013,31827
79014,26402
79015,29132
79018,16161
79019,39219
79022,41387
79024,38056
79027,42083
79029,38750
79031,22371
79032,33333
79034,38750
79035,40885
79036,23545
79039,25000
79040,40781
79042,35917
79043,34091
79044,39219
79045,34046
79046,37778
79054,23750
79057,35469
79059,40536
79063,60750
79064,22557
79065,32274
79068,58750
79070,38375
79072,24449
79078,16620
79079,27500
79080,29792
79081,29561
79082,25536
79083,26750
79084,27375
79086,31397
79087,40192
79088,26050
79095,29773
79096,31625
79097,43250
79098,37917
79101,22153
79102,30640
79103,28750
79104,30476
79106,28897
79107,19052
79108,29440
79109,35939
79110,39451
79111,37063
79118,42007
79119,53157
79121,33000
79124,42449
79201,33412
79225,22083
79226,29038
79227,33438
79229,27361
79233,16771
79235,40595
79236,96250
79237,29464
79239,25982
79241,37500
79245,33684
79248,22321
79250,24177
79252,31822
79256,26667
79257,22163
79261,12188
79311,14780
79312,36000
79313,24750
79316,35463
79323,45233
79325,29063
79329,29432
79331,20995
79336,27241
79339,21545
79343,15000
79345,31750
79346,16513
79347,26026
79350,31250
79351,23542
79355,51776
79356,23056
79357,29934
79358,59375
79359,13768
79360,28750
79363,32014
79364,32966
79366,61250
79367,26544
79370,16875
79371,39750
79372,21375
79373,33000
79382,53054
79401,12943
79403,21050
79404,30625
79407,35579
79410,27046
79411,22037
79412,27410
79413,30577
79414,36979
79415,23005
79416,42814
79423,41228
79424,46259
79501,27989
79502,18125
79503,82976
79504,43351
79505,14167
79506,24250
79508,41339
79510,31131
79512,42897
79517,58233
79520,26719
79521,32019
79525,35938
79526,25156
79527,29038
79528,62781
79529,18281
79532,24107
79533,17045
79535,44375
79538,17679
79541,41037
79543,41250
79544,14250
79545,28603
79546,24042
79547,23476
79548,46000
79549,32235
79553,30208
79556,24345
79561,38929
79562,43333
79563,40066
79565,21250
79567,22679
79601,26218
79602,36308
79603,28451
79605,31706
79606,44385
79701,30405
79703,42922
79705,62957
79706,58491
79707,52208
79713,52500
79714,44487
79718,11731
79719,20333
79720,34329
79731,42955
79734,27500
79735,34244
79738,59063
79741,18125
79742,11354
79743,60125
79744,25341
79745,47870
79749,35521
79752,32019
79754,43864
79756,50964
79758,86231
79761,34789
79762,49852
79763,27063
79764,55520
79765,60917
79766,34213
79772,38868
79781,5729
79782,19375
79789,49375
79830,34819
79834,42237
79835,21143
79836,34491
79837,11250
79838,16914
79842,56635
79843,28564
79845,11936
79848,45441
79849,17571
79852,34375
79853,35208
79855,17344
79901,10317
79902,21221
79903,22634
79904,17269
79905,14840
79907,20367
79911,85750
79912,45731
79915,16015
79922,54015
79924,29854
79925,26986
79927,20340
79928,50084
79930,30395
79932,27561
79934,55333
79935,52176
79936,40991
79938,39596
80002,56602
80003,50454
80004,51880
80005,59316
80007,85188
80010,37978
80011,41345
80012,45916
80013,55825
80014,50203
80015,56400
80016,70129
80017,47468
80018,80970
80019,84537
80020,65939
80021,61065
80022,53841
80023,72913
80026,65638
80027,69454
80030,38490
80031,59601
80033,42940
80045,47097
80101,42813
80102,58625
80103,47750
80104,50264
80105,48250
80106,83036
80107,70188
80108,71765
80109,82336
80110,54948
80111,68274
80112,62338
80113,53356
80116,47708
80117,51250
80118,100040
80120,46507
80121,54091
80122,62373
80123,61250
80124,75155
80125,81076
80126,68533
80127,64090
80128,64892
80129,80341
80130,69545
80132,44028
80133,29219
80134,65688
80135,82500
80136,58214
80138,58602
80202,84232
80203,57547
80204,59512
80205,76511
80206,64261
80207,58170
80209,73243
80210,64198
80211,84136
80212,79599
80214,47250
80215,52771
80216,73650
80218,62894
80219,35331
80220,58750
80221,42367
80222,58655
80223,55465
80224,48986
80226,41054
80227,53297
80228,62372
80229,52713
80230,52266
80231,57885
80232,55098
80233,54345
80234,54435
80235,52991
80236,47805
80237,68005
80238,73250
80239,56860
80241,63762
80246,52500
80247,48169
80249,52653
80260,40592
80290,118250
80301,61887
80302,33211
80303,41270
80304,59554
80305,68624
80401,66858
80403,84205
80421,56648
80422,77308
80424,65000
80427,54716
80432,25938
80433,57031
80435,50625
80436,13895
80438,34583
80439,59902
80440,58365
80442,33229
80443,64019
80444,33950
80446,49451
80447,32171
80451,52404
80452,52824
80456,51875
80457,84591
80459,21635
80461,52129
80465,72917
80466,54639
80467,53164
80470,57273
80478,27102
80480,31797
80482,48661
80483,45192
80487,57312
80498,68420
80501,44156
80503,54637
80504,65021
80510,33000
80512,28229
80513,47946
80514,71250
80516,77500
80517,41250
80520,49567
80521,37462
80524,44676
80525,53282
80526,44855
80528,76711
80530,63393
80534,50107
80535,45938
80536,58750
80537,46145
80538,44808
80540,101250
80542,62452
80543,49648
80545,34914
80549,44792
80550,46686
80601,52080
80602,74327
80603,53811
80610,29489
80611,20000
80615,50972
80620,39648
80621,40089
80623,48750
80624,35642
80631,32035
80634,43855
80640,80783
80642,48571
80643,32656
80644,56625
80645,51667
80648,80313
80649,32946
80650,43125
80651,60272
80653,30750
80701,39565
80705,34000
80720,29214
80721,60625
80723,26079
80726,28631
80727,47944
80728,24028
80731,28333
80733,29167
80734,39042
80735,87083
80736,30000
80737,28750
80740,30938
80741,29348
80742,26429
80743,39286
80744,21058
80745,40313
80746,41250
80747,38250
80749,21250
80751,32988
80757,25833
80758,35000
80759,39310
80801,18750
80804,19375
80805,25313
80807,34716
80808,47321
80810,41477
80812,36176
80813,33203
80814,47321
80815,17639
80816,36731
80817,46732
80819,42500
80821,26875
80823,14500
80825,35417
80827,40323
80828,25880
80829,40148
80831,63041
80832,32500
80833,36151
80834,28750
80835,26667
80836,27500
80860,33333
80863,43468
80864,31406
80903,35257
80904,37349
80905,44792
80906,47787
80907,46856
80908,59053
80909,35111
80910,36649
80911,51869
80915,42078
80916,36202
80917,43484
80918,51997
80919,56612
80920,58253
80921,63430
80922,77863
80923,64858
80924,66823
80925,69122
80926,50455
80951,48077
81001,25114
81003,23638
81004,30441
81005,37145
81006,34851
81007,55021
81008,38833
81020,24103
81022,31250
81029,23281
81030,36250
81033,47500
81036,33365
81039,22083
81044,18000
81045,33438
81047,15250
81049,29063
81050,30551
81052,28466
81054,22682
81055,21776
81057,43000
81058,23500
81063,25625
81064,25938
81067,21964
81069,32174
81071,36875
81073,25473
81076,40134
81077,31192
81081,33750
81082,27927
81084,16250
81087,35938
81089,26169
81090,17868
81091,33352
81092,38750
81101,28602
81120,20150
81121,24375
81122,42972
81123,25375
81125,28346
81130,45820
81131,14151
81132,32616
81133,42143
81136,26000
81137,31548
81140,30727
81141,32188
81143,16146
81144,23056
81146,28523
81147,42060
81148,35179
81149,38080
81151,33244
81152,11495
81154,33690
81155,40833
81201,32319
81211,45602
81212,25471
81221,29821
81223,29750
81224,52885
81225,44583
81226,37727
81230,39902
81233,53272
81235,24861
81236,26597
81240,38750
81241,18411
81242,82912
81244,26563
81251,58523
81252,52659
81301,46272
81303,42376
81320,26080
81321,29632
81323,24906
81326,28250
81328,46607
81331,53977
81332,43056
81334,20875
81401,25729
81403,41188
81410,25962
81413,30610
81415,42744
81416,29691
81418,50536
81419,27024
81422,19048
81423,35114
81424,25500
81425,40609
81426,73929
81427,57102
81428,44504
81431,38542
81432,39500
81433,42115
81435,55035
81501,29025
81503,39697
81504,38259
81505,53606
81506,42098
81507,38908
81520,26813
81521,38255
81525,52296
81526,33495
81601,48616
81610,36932
81611,55031
81615,86215
81620,58472
81621,90750
81623,64787
81624,31528
81625,35070
81630,39500
81631,80057
81632,35577
81635,53080
81637,55676
81639,58681
81641,33333
81643,44018
81645,55781
81647,45284
81648,43162
81649,51875
81650,38528
81652,49706
81656,58750
81657,58375
82001,41685
82007,33069
82009,53242
82050,57083
82053,42656
82055,38705
82070,33027
82072,25871
82082,44063
82190,56875
82201,27299
82210,29750
82212,27237
82213,19875
82214,40125
82221,17226
82223,28750
82225,27554
82227,25956
82240,29009
82244,46435
82301,41988
82321,31023
82323,45357
82324,57981
82325,26176
82327,30536
82329,23750
82331,43456
82334,67813
82401,31147
82410,24052
82412,35987
82414,35161
82420,31250
82426,22361
82431,36800
82432,35375
82433,16649
82435,40000
82442,36359
82443,34734
82501,32254
82510,11563
82513,34375
82514,15677
82515,34250
82516,26875
82520,49479
82523,31250
82601,34972
82604,43443
82609,43884
82633,36269
82635,14583
82636,50647
82637,35174
82643,67738
82649,34318
82701,43281
82716,46500
82718,68947
82720,29833
82721,47857
82727,14375
82729,31875
82730,33125
82732,68750
82801,35588
82834,31429
82835,35000
82836,31731
82837,46250
82839,56750
82901,41851
82923,26696
82930,38250
82932,30885
82935,42656
82937,47019
82939,31923
82941,60282
83001,71625
83014,88571
83025,45450
83101,53523
83110,39149
83111,24107
83113,55556
83114,32000
83116,51667
83118,61823
83120,42250
83123,27115
83127,50719
83128,48274
83201,34094
83202,34146
83204,30082
83209,15821
83210,22753
83211,37697
83213,18864
83214,37955
83215,42596
83217,61250
83218,26250
83221,35099
83226,15806
83232,27500
83234,22000
83236,24099
83237,40000
83239,21875
83241,30865
83245,38750
83246,20795
83250,26944
83251,28233
83252,36653
83254,21083
83255,28939
83261,24063
83262,29861
83263,25912
83274,27031
83276,33125
83278,133500
83286,54659
83287,67656
83301,35347
83302,35139
83311,34375
83313,50750
83314,46833
83316,25682
83318,25239
83320,26607
83321,47143
83323,42159
83324,39000
83325,27422
83327,35110
83328,35000
83330,24737
83332,38933
83333,53272
83334,38750
83335,26823
83336,30329
83338,34457
83340,66575
83341,24696
83344,31875
83346,25781
83347,38523
83349,33958
83350,20404
83352,29612
83353,55845
83355,26944
83401,43564
83402,38318
83404,33020
83406,30949
83414,72250
83420,24539
83421,46324
83422,70417
83423,31071
83427,30139
83428,40000
83429,38214
83431,30536
83434,33125
83436,36875
83438,28333
83440,25245
83442,31984
83443,32409
83444,42000
83445,31063
83446,63229
83448,41972
83449,59500
83451,24375
83455,54171
83462,13988
83464,26125
83466,22222
83467,21824
83501,34355
83522,24722
83523,31000
83524,32500
83530,24938
83535,30577
83536,25486
83537,45391
83539,27308
83540,24389
83541,22171
83542,13036
83543,39821
83544,32218
83545,49375
83546,30125
83547,34018
83549,23523
83552,15781
83553,22917
83554,28641
83555,23750
83604,33500
83605,25514
83607,36272
83610,34063
83611,20139
83612,26438
83616,49050
83617,23158
83619,38125
83622,40417
83623,22548
83624,25697
83626,35804
83627,24149
83628,29434
83629,41875
83631,31275
83632,43438
83633,106094
83634,51129
83637,38272
83638,38361
83639,18125
83641,37500
83642,46289
83644,41694
83645,32031
83646,51055
83647,33845
83648,24492
83651,36035
83654,46033
83655,34481
83656,53542
83660,28233
83661,35881
83666,52917
83669,55071
83672,24803
83676,45776
83686,39543
83687,30184
83702,40690
83703,40656
83704,43305
83705,43631
83706,40429
83709,54912
83712,57163
83713,40060
83714,37640
83716,80592
83801,35250
83804,42785
83805,28021
83806,36250
83808,41250
83810,39426
83811,19758
83812,22500
83814,39606
83815,40504
83822,45143
83823,67912
83824,38750
83827,28500
83832,67083
83833,68299
83835,42063
83836,25625
83837,22563
83839,27917
83840,51563
83843,31179
83846,28269
83849,31250
83850,25677
83851,30324
83852,30399
83854,36064
83856,27995
83857,24219
83858,44639
83860,45192
83861,29861
83864,32192
83868,40698
83869,43611
83870,30000
83871,52600
83873,30333
83876,33036
84003,47016
84005,72679
84006,70568
84007,26250
84009,68160
84010,51689
84014,48377
84015,46651
84017,46029
84020,67408
84021,30769
84022,61250
84023,34000
84025,43966
84028,45515
84029,50174
84032,44523
84033,58750
84036,54896
84037,57369
84038,68250
84040,46000
84041,53076
84043,62188
84044,42566
84045,67273
84046,29375
84047,45611
84049,51463
84050,65469
84051,90000
84053,97566
84054,49833
84056,78875
84057,43692
84058,41823
84059,71302
84060,75927
84062,44596
84063,23850
84064,27279
84065,65690
84066,32750
84067,50032
84069,71250
84070,49008
84071,52222
84072,31625
84073,60536
84074,41165
84075,53509
84078,30542
84081,73079
84082,100625
84083,43309
84084,44985
84087,49515
84088,51985
84092,59674
84093,52583
84094,66589
84095,64962
84096,63007
84097,42083
84098,72262
84101,36341
84102,38972
84103,54772
84104,40426
84105,66810
84106,59390
84107,44071
84108,65982
84109,60863
84111,39771
84115,38572
84116,41995
84117,42500
84118,45595
84119,42399
84120,47074
84121,57444
84123,49965
84124,56563
84128,55059
84129,50000
84301,48333
84302,29466
84305,22321
84307,47857
84308,32000
84309,48750
84310,55482
84311,27500
84312,39628
84315,39598
84316,55417
84317,70959
84319,43674
84320,35673
84321,35156
84324,63750
84325,33167
84326,28214
84327,33125
84330,45536
84331,34000
84332,38571
84333,43462
84335,38800
84336,30625
84337,39042
84338,40375
84339,51563
84340,42500
84341,41250
84401,38882
84403,48645
84404,40565
84405,38300
84414,53778
84501,32314
84511,31354
84512,18750
84513,40556
84520,20750
84521,26484
84523,21250
84525,31042
84526,36500
84528,43333
84529,21875
84531,16544
84532,28646
84534,13333
84535,72727
84537,22321
84542,19125
84601,35673
84602,32604
84604,44480
84606,37221
84620,51094
84622,27065
84624,32828
84627,38192
84628,23438
84629,39688
84631,40729
84632,35625
84634,21875
84636,33125
84637,32500
84638,51667
84639,22143
84640,41193
84642,31339
84643,60990
84644,22500
84646,41500
84647,47898
84648,37273
84649,77188
84651,45469
84652,33750
84653,45938
84654,30179
84655,41250
84656,28750
84657,25714
84660,39442
